date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:26:44	6497/6497	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:48%20GMT	https://spoj.sphere.pl/problems/PRIME1/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/PRIME1/index.html	(from https://spoj.sphere.pl/problems/)
22:26:44	6448/6448	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:48%20GMT	https://spoj.sphere.pl/problems/SBSTR1/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/SBSTR1/index.html	(from https://spoj.sphere.pl/problems/)
22:26:44	6522/6522	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:48%20GMT	https://spoj.sphere.pl/problems/ONP/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/ONP/index.html	(from https://spoj.sphere.pl/problems/)
22:26:44	6554/6554	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:49%20GMT	https://spoj.sphere.pl/problems/PALIN/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/PALIN/index.html	(from https://spoj.sphere.pl/problems/)
22:26:44	9162/9162	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:49%20GMT	https://spoj.sphere.pl/problems/ARITH/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/ARITH/index.html	(from https://spoj.sphere.pl/problems/)
22:26:45	11356/11356	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:49%20GMT	https://spoj.sphere.pl/problems/BULK/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/BULK/index.html	(from https://spoj.sphere.pl/problems/)
22:26:45	9575/9575	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:49%20GMT	https://spoj.sphere.pl/problems/CMPLS/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/CMPLS/index.html	(from https://spoj.sphere.pl/problems/)
22:26:45	11437/11437	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:49%20GMT	https://spoj.sphere.pl/problems/DIRVS/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/DIRVS/index.html	(from https://spoj.sphere.pl/problems/)
22:26:45	8716/8716	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:50%20GMT	https://spoj.sphere.pl/problems/FCTRL/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/FCTRL/index.html	(from https://spoj.sphere.pl/problems/)
22:26:46	12132/12132	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:50%20GMT	https://spoj.sphere.pl/problems/MMIND/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/MMIND/index.html	(from https://spoj.sphere.pl/problems/)
22:26:46	9136/9136	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:50%20GMT	https://spoj.sphere.pl/problems/CMEXPR/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/CMEXPR/index.html	(from https://spoj.sphere.pl/problems/)
22:26:46	17495/17495	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:50%20GMT	https://spoj.sphere.pl/problems/HOTLINE/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/HOTLINE/index.html	(from https://spoj.sphere.pl/problems/)
22:26:46	13245/13245	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:51%20GMT	https://spoj.sphere.pl/problems/IKEYB/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/IKEYB/index.html	(from https://spoj.sphere.pl/problems/)
22:26:46	7286/7286	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:51%20GMT	https://spoj.sphere.pl/problems/SHPATH/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/SHPATH/index.html	(from https://spoj.sphere.pl/problems/)
22:26:47	6658/6658	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:51%20GMT	https://spoj.sphere.pl/problems/TETRA/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/TETRA/index.html	(from https://spoj.sphere.pl/problems/)
22:26:47	7835/7835	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:51%20GMT	https://spoj.sphere.pl/problems/CRYPTO1/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/CRYPTO1/index.html	(from https://spoj.sphere.pl/problems/)
22:26:47	6483/6483	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:52%20GMT	https://spoj.sphere.pl/problems/CRYPTO2/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/CRYPTO2/index.html	(from https://spoj.sphere.pl/problems/)
22:26:47	8062/8062	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:52%20GMT	https://spoj.sphere.pl/problems/CRYPTO3/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/CRYPTO3/index.html	(from https://spoj.sphere.pl/problems/)
22:26:48	6795/6795	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:52%20GMT	https://spoj.sphere.pl/problems/TRICENTR/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/TRICENTR/index.html	(from https://spoj.sphere.pl/problems/)
22:26:48	6920/6920	---M--	200	added ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:52%20GMT	https://spoj.sphere.pl/problems/PIR/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/PIR/index.html	(from https://spoj.sphere.pl/problems/)
22:26:48	6951/6951	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:53%20GMT	https://spoj.sphere.pl/problems/POUR1/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/POUR1/index.html	(from https://spoj.sphere.pl/problems/)
22:26:48	7800/7800	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:53%20GMT	https://spoj.sphere.pl/problems/BSHEEP/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/BSHEEP/index.html	(from https://spoj.sphere.pl/problems/)
22:26:49	6247/6247	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:53%20GMT	https://spoj.sphere.pl/problems/FCTRL2/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/FCTRL2/index.html	(from https://spoj.sphere.pl/problems/)
22:26:49	7754/7754	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:53%20GMT	https://spoj.sphere.pl/problems/SBANK/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/SBANK/index.html	(from https://spoj.sphere.pl/problems/)
22:26:49	7718/7718	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:54%20GMT	https://spoj.sphere.pl/problems/HMRO/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/HMRO/index.html	(from https://spoj.sphere.pl/problems/)
22:26:49	7992/7992	---M--	200	added ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:54%20GMT	https://spoj.sphere.pl/problems/HASHIT/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/HASHIT/index.html	(from https://spoj.sphere.pl/problems/)
22:26:49	7907/7907	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:54%20GMT	https://spoj.sphere.pl/problems/BLINNET/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/BLINNET/index.html	(from https://spoj.sphere.pl/problems/)
22:26:50	6355/6355	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:54%20GMT	https://spoj.sphere.pl/problems/MUL/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/MUL/index.html	(from https://spoj.sphere.pl/problems/)
22:26:50	8159/8159	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:54%20GMT	https://spoj.sphere.pl/problems/NHAY/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/NHAY/index.html	(from https://spoj.sphere.pl/problems/)
22:26:50	7186/7186	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:55%20GMT	https://spoj.sphere.pl/problems/TRIP/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/TRIP/index.html	(from https://spoj.sphere.pl/problems/)
22:26:50	8125/8125	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:55%20GMT	https://spoj.sphere.pl/problems/RUNAWAY/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/RUNAWAY/index.html	(from https://spoj.sphere.pl/problems/)
22:26:51	8064/8064	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:55%20GMT	https://spoj.sphere.pl/problems/EQBOX/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/EQBOX/index.html	(from https://spoj.sphere.pl/problems/)
22:26:51	9294/9294	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:55%20GMT	https://spoj.sphere.pl/problems/CODE1/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/CODE1/index.html	(from https://spoj.sphere.pl/problems/)
22:26:51	9556/9556	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:55%20GMT	https://spoj.sphere.pl/problems/PROPKEY/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/PROPKEY/index.html	(from https://spoj.sphere.pl/problems/)
22:26:51	8140/8140	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:56%20GMT	https://spoj.sphere.pl/problems/LABYR1/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/LABYR1/index.html	(from https://spoj.sphere.pl/problems/)
22:26:51	8772/8772	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:56%20GMT	https://spoj.sphere.pl/problems/PIGBANK/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/PIGBANK/index.html	(from https://spoj.sphere.pl/problems/)
22:26:51	8056/8056	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:56%20GMT	https://spoj.sphere.pl/problems/STONE/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/STONE/index.html	(from https://spoj.sphere.pl/problems/)
22:26:52	8151/8151	---M--	200	added ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:56%20GMT	https://spoj.sphere.pl/problems/WORDS1/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/WORDS1/index.html	(from https://spoj.sphere.pl/problems/)
22:26:52	7804/7804	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:56%20GMT	https://spoj.sphere.pl/problems/ADDREV/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/ADDREV/index.html	(from https://spoj.sphere.pl/problems/)
22:26:52	8965/8965	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:57%20GMT	https://spoj.sphere.pl/problems/BOOKS1/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/BOOKS1/index.html	(from https://spoj.sphere.pl/problems/)
22:26:52	9219/9219	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:57%20GMT	https://spoj.sphere.pl/problems/SCYPHER/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/SCYPHER/index.html	(from https://spoj.sphere.pl/problems/)
22:26:53	8838/8838	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:57%20GMT	https://spoj.sphere.pl/problems/COMMEDIA/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/COMMEDIA/index.html	(from https://spoj.sphere.pl/problems/)
22:26:53	9524/9524	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:57%20GMT	https://spoj.sphere.pl/problems/SCRAPER/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/SCRAPER/index.html	(from https://spoj.sphere.pl/problems/)
22:26:53	9088/9088	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:57%20GMT	https://spoj.sphere.pl/problems/BEADS/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/BEADS/index.html	(from https://spoj.sphere.pl/problems/)
22:26:53	8741/8741	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:58%20GMT	https://spoj.sphere.pl/problems/INCARDS/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/INCARDS/index.html	(from https://spoj.sphere.pl/problems/)
22:26:53	8584/8584	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:58%20GMT	https://spoj.sphere.pl/problems/TOUR/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/TOUR/index.html	(from https://spoj.sphere.pl/problems/)
22:26:54	15352/15352	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:58%20GMT	https://spoj.sphere.pl/?css=/themes/skin1.css	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/indexb6a4.html	(from https://spoj.sphere.pl/problems/)
22:26:54	7702/7702	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:59%20GMT	https://spoj.sphere.pl/problems/JULKA/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/JULKA/index.html	(from https://spoj.sphere.pl/problems/)
22:26:55	15352/15352	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:26:59%20GMT	https://spoj.sphere.pl/?css=/themes/skin2.css	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/index3840.html	(from https://spoj.sphere.pl/problems/)
22:26:56	5161/5161	U-----	200	untouched ('OK')	text/css	etag:%22977e-1429-f4402b80%22	https://spoj.sphere.pl/themes/skin1.css	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/themes/skin1.css	(from https://spoj.sphere.pl/problems/)
22:26:56	15352/15352	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:27:01%20GMT	https://spoj.sphere.pl/?css=/themes/skin3.css	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/index80f0.html	(from https://spoj.sphere.pl/problems/)
22:26:57	5381/5381	U-----	200	untouched ('OK')	text/css	etag:%22977d-1505-f4402b80%22	https://spoj.sphere.pl/themes/skin2.css	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/themes/skin2.css	(from https://spoj.sphere.pl/problems/)
22:26:57	232/232	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:27:01%20GMT	https://spoj.sphere.pl/problems/classical/?sort=2	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/classical/indexa1a1.html	(from https://spoj.sphere.pl/problems/classical/)
22:26:57	232/232	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:27:02%20GMT	https://spoj.sphere.pl/problems/classical/?sort=1	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/classical/indexfda1.html	(from https://spoj.sphere.pl/problems/classical/)
22:26:57	232/232	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:27:02%20GMT	https://spoj.sphere.pl/problems/classical/?sort=6	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/classical/index3604.html	(from https://spoj.sphere.pl/problems/classical/)
22:26:58	19080/19080	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:27:02%20GMT	https://spoj.sphere.pl/problems/challenge/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/challenge/index.html	(from https://spoj.sphere.pl/problems/challenge)
22:26:58	232/232	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:27:03%20GMT	https://spoj.sphere.pl/problems/classical/?sort=7	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/classical/index5945.html	(from https://spoj.sphere.pl/problems/classical/)
22:26:58	16905/16905	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:27:02%20GMT	https://spoj.sphere.pl/problems/tutorial/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/tutorial/index.html	(from https://spoj.sphere.pl/problems/)
22:27:03	232/232	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:27:08%20GMT	https://spoj.sphere.pl/problems/classical/sort=0,start=50?sort=5	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/classical/sort=0,start=504a4d.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=50)
22:27:03	232/232	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Jan%202006%2004:27:08%20GMT	https://spoj.sphere.pl/problems/classical/sort=0,start=50?sort=2	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/classical/sort=0,start=50a1a1.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=50)
22:27:09	28615/28615	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:27:08%20GMT	https://spoj.sphere.pl/problems/classical/sort=0,start=0	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/classical/sort=0,start=0.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=50)
22:27:19	8955/8955	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:27:23%20GMT	https://spoj.sphere.pl/problems/JASIEK/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/JASIEK/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=50)
22:27:19	28557/28557	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:27:23%20GMT	https://spoj.sphere.pl/problems/classical/sort=7	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/classical/sort=7.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=50)
22:27:19	8060/8060	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:27:23%20GMT	https://spoj.sphere.pl/problems/DYZIO/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/DYZIO/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=50)
22:27:19	7516/7516	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:27:24%20GMT	https://spoj.sphere.pl/problems/SUPPER/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/SUPPER/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=50)
22:27:20	8464/8464	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:27:24%20GMT	https://spoj.sphere.pl/problems/BIA/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/BIA/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=50)
22:27:20	8476/8476	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:27:24%20GMT	https://spoj.sphere.pl/problems/PICAD/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/PICAD/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=50)
22:27:20	9122/9122	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:27:24%20GMT	https://spoj.sphere.pl/problems/DANCE/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/DANCE/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=50)
22:27:20	8307/8307	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:27:25%20GMT	https://spoj.sphere.pl/problems/BRCKTS/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/BRCKTS/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=50)
22:27:20	7082/7082	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:27:25%20GMT	https://spoj.sphere.pl/problems/IMP/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/IMP/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=50)
22:27:20	7893/7893	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:27:25%20GMT	https://spoj.sphere.pl/problems/SQRBR/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/SQRBR/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=50)
22:27:21	7166/7166	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:27:25%20GMT	https://spoj.sphere.pl/problems/PERMUT1/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/PERMUT1/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=50)
22:27:21	8339/8339	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:27:25%20GMT	https://spoj.sphere.pl/problems/BALL1/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/BALL1/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=50)
22:27:21	8823/8823	U--M--	200	updated ('OK')	text/html	date:Tue,%2010%20Jan%202006%2004:27:26%20GMT	https://spoj.sphere.pl/problems/CRSCNTRY/	C:/Misc/SPOJ/WebsiteCopy/SPOJ/spoj.sphere.pl/problems/CRSCNTRY/index.html	(from https://spoj.sphere.pl/problems/classical/sort=0,start=50)
